endpoint,nodeId,browseName,displayName,nodeClass,dataTypeId,valueRank,access,userAccess,currentValue
opc.tcp://plc:4840,ns=1;s=thermometer,1:thermometer,thermometer,2,ns=0;i=24,-2,1,1,95
opc.tcp://plc:4840,ns=1;s=max_temp,1:max_temp,max_temp,2,ns=0;i=24,-2,1,1,95
opc.tcp://plc:4840,ns=1;s=pressure_gauge,1:pressure_gauge,pressure_gauge,2,ns=0;i=24,-2,1,1,372
opc.tcp://plc:4840,ns=1;s=level_sensor_low,1:level_sensor_low,level_sensor_low,2,ns=0;i=24,-2,1,1,true
opc.tcp://plc:4840,ns=1;s=on_button,1:on_button,on_button,2,ns=0;i=24,-2,3,1,true
opc.tcp://plc:4840,ns=1;s=level_sensor_high,1:level_sensor_high,level_sensor_high,2,ns=0;i=24,-2,1,1,true
opc.tcp://plc:4840,ns=1;s=heater_on,1:heater_on,heater_on,2,ns=0;i=24,-2,1,1,false
opc.tcp://plc:4840,ns=1;s=drain_on,1:drain_on,drain_on,2,ns=0;i=24,-2,1,1,false
opc.tcp://plc:4840,ns=1;s=water_on,1:water_on,water_on,2,ns=0;i=24,-2,1,1,false
opc.tcp://plc:4840,ns=1;s=max_pressure,1:max_pressure,max_pressure,2,ns=0;i=24,-2,1,1,500
opc.tcp://plc:4840,ns=0;i=17634,LocalTime,LocalTime,2,ns=0;i=8912,-1,1,1,"{""offset"":0,""daylightSavingInOffset"":false}"
opc.tcp://plc:4840,ns=0;i=2994,Auditing,Auditing,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=2254,ServerArray,ServerArray,2,ns=0;i=12,1,1,1,"[""urn:open62541.server.application""]"
opc.tcp://plc:4840,ns=0;i=2267,ServiceLevel,ServiceLevel,2,ns=0;i=3,-1,1,1,255
opc.tcp://plc:4840,ns=0;i=2255,NamespaceArray,NamespaceArray,2,ns=0;i=12,1,1,1,"[""http://opcfoundation.org/UA/"",""urn:open62541.server.application""]"
opc.tcp://plc:4840,ns=0;i=12885,EstimatedReturnTime,EstimatedReturnTime,2,ns=0;i=13,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=2256,ServerStatus,ServerStatus,2,ns=0;i=862,-1,1,1,"{""startTime"":""2025-08-16T15:15:58.976Z"",""currentTime"":""2025-08-17T11:04:03.958Z"",""state"":""Running"",""buildInfo"":{""productUri"":""http://open62541.org"",""manufacturerName"":""open62541"",""productName"":""open62541 OPC UA Server"",""softwareVersion"":""1.2.4"",""buildNumber"":""Aug  5 2025 18:34:47"",""buildDate"":""2025-08-16T15:15:58.974Z""},""secondsTillShutdown"":0,""shutdownReason"":{}}"
opc.tcp://plc:4840,ns=0;i=11570,MaxNodesPerBrowse,MaxNodesPerBrowse,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=11569,MaxNodesPerMethodCall,MaxNodesPerMethodCall,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12163,MaxNodesPerHistoryUpdateData,MaxNodesPerHistoryUpdateData,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=11572,MaxNodesPerTranslateBrowsePathsToNodeIds,MaxNodesPerTranslateBrowsePathsToNodeIds,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12161,MaxNodesPerHistoryReadData,MaxNodesPerHistoryReadData,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=11573,MaxNodesPerNodeManagement,MaxNodesPerNodeManagement,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12162,MaxNodesPerHistoryReadEvents,MaxNodesPerHistoryReadEvents,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=11571,MaxNodesPerRegisterNodes,MaxNodesPerRegisterNodes,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=11567,MaxNodesPerWrite,MaxNodesPerWrite,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=11565,MaxNodesPerRead,MaxNodesPerRead,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=11574,MaxMonitoredItemsPerCall,MaxMonitoredItemsPerCall,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12164,MaxNodesPerHistoryUpdateEvents,MaxNodesPerHistoryUpdateEvents,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12882,EstimatedReturnTime,EstimatedReturnTime,2,ns=0;i=13,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=2008,ServiceLevel,ServiceLevel,2,ns=0;i=3,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=2742,Auditing,Auditing,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=17612,LocalTime,LocalTime,2,ns=0;i=8912,-1,1,1,"{""offset"":0,""daylightSavingInOffset"":false}"
opc.tcp://plc:4840,ns=0;i=2006,NamespaceArray,NamespaceArray,2,ns=0;i=12,1,1,1,[null]
opc.tcp://plc:4840,ns=0;i=15003,UrisVersion,UrisVersion,2,ns=0;i=20998,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=2005,ServerArray,ServerArray,2,ns=0;i=12,1,1,1,[null]
opc.tcp://plc:4840,ns=0;i=2007,ServerStatus,ServerStatus,2,ns=0;i=862,-1,1,1,"{""startTime"":""1601-01-01T00:00:00.000Z"",""currentTime"":""1601-01-01T00:00:00.000Z"",""state"":""Running"",""buildInfo"":{""buildDate"":""1601-01-01T00:00:00.000Z""},""secondsTillShutdown"":0,""shutdownReason"":{}}"
opc.tcp://plc:4840,ns=0;i=2259,State,State,2,ns=0;i=852,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=2257,StartTime,StartTime,2,ns=0;i=294,-1,1,1,"""2025-08-16T15:15:58.976Z"""
opc.tcp://plc:4840,ns=0;i=2260,BuildInfo,BuildInfo,2,ns=0;i=338,-1,1,1,"{""productUri"":""http://open62541.org"",""manufacturerName"":""open62541"",""productName"":""open62541 OPC UA Server"",""softwareVersion"":""1.2.4"",""buildNumber"":""Aug  5 2025 18:34:47"",""buildDate"":""2025-08-16T15:15:58.974Z""}"
opc.tcp://plc:4840,ns=0;i=2993,ShutdownReason,ShutdownReason,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=2258,CurrentTime,CurrentTime,2,ns=0;i=294,-1,1,1,"""2025-08-17T11:04:04.019Z"""
opc.tcp://plc:4840,ns=0;i=2992,SecondsTillShutdown,SecondsTillShutdown,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12751,OutputArguments,OutputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""RevisedLifetimeInHours"",""dataType"":""ns=0;i=7"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=12750,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""SubscriptionId"",""dataType"":""ns=0;i=7"",""valueRank"":-1,""description"":{}},{""name"":""LifetimeInHours"",""dataType"":""ns=0;i=7"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=12874,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""SubscriptionId"",""dataType"":""ns=0;i=7"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=12887,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""State"",""dataType"":""ns=0;i=852"",""valueRank"":-1,""description"":{}},{""name"":""EstimatedReturnTime"",""dataType"":""ns=0;i=13"",""valueRank"":-1,""description"":{}},{""name"":""SecondsTillShutdown"",""dataType"":""ns=0;i=7"",""valueRank"":-1,""description"":{}},{""name"":""Reason"",""dataType"":""ns=0;i=21"",""valueRank"":-1,""description"":{}},{""name"":""Restart"",""dataType"":""ns=0;i=1"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=11494,OutputArguments,OutputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""ServerHandles"",""dataType"":""ns=0;i=7"",""valueRank"":1,""arrayDimensions"":[0],""description"":{}},{""name"":""ClientHandles"",""dataType"":""ns=0;i=7"",""valueRank"":1,""arrayDimensions"":[0],""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=11493,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""SubscriptionId"",""dataType"":""ns=0;i=7"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=17481,SupportedTransportProfiles,SupportedTransportProfiles,2,ns=0;i=12,1,1,1,[null]
opc.tcp://plc:4840,ns=0;i=3709,RedundancySupport,RedundancySupport,2,ns=0;i=851,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=2275,ServerDiagnosticsSummary,ServerDiagnosticsSummary,2,ns=0;i=859,-1,1,1,"{""serverViewCount"":0,""currentSessionCount"":0,""cumulatedSessionCount"":0,""securityRejectedSessionCount"":0,""rejectedSessionCount"":0,""sessionTimeoutCount"":0,""sessionAbortCount"":0,""currentSubscriptionCount"":0,""cumulatedSubscriptionCount"":0,""publishingIntervalCount"":0,""securityRejectedRequestsCount"":0,""rejectedRequestsCount"":0}"
opc.tcp://plc:4840,ns=0;i=2289,SamplingIntervalDiagnosticsArray,SamplingIntervalDiagnosticsArray,2,ns=0;i=856,1,1,1,"[{""samplingInterval"":0,""monitoredItemCount"":0,""maxMonitoredItemCount"":0,""disabledMonitoredItemCount"":0}]"
opc.tcp://plc:4840,ns=0;i=2290,SubscriptionDiagnosticsArray,SubscriptionDiagnosticsArray,2,ns=0;i=874,1,1,1,"[{""sessionId"":""ns=0;i=0"",""subscriptionId"":0,""priority"":0,""publishingInterval"":0,""maxKeepAliveCount"":0,""maxLifetimeCount"":0,""maxNotificationsPerPublish"":0,""publishingEnabled"":false,""modifyCount"":0,""enableCount"":0,""disableCount"":0,""republishRequestCount"":0,""republishMessageRequestCount"":0,""republishMessageCount"":0,""transferRequestCount"":0,""transferredToAltClientCount"":0,""transferredToSameClientCount"":0,""publishRequestCount"":0,""dataChangeNotificationsCount"":0,""eventNotificationsCount"":0,""notificationsCount"":0,""latePublishRequestCount"":0,""currentKeepAliveCount"":0,""currentLifetimeCount"":0,""unacknowledgedMessageCount"":0,""discardedMessageCount"":0,""monitoredItemCount"":0,""disabledMonitoredItemCount"":0,""monitoringQueueOverflowCount"":0,""nextSequenceNumber"":0,""eventQueueOverflowCount"":0}]"
opc.tcp://plc:4840,ns=0;i=2294,EnabledFlag,EnabledFlag,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=11702,MaxArrayLength,MaxArrayLength,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=3704,SoftwareCertificates,SoftwareCertificates,2,ns=0;i=344,1,1,1,[{}]
opc.tcp://plc:4840,ns=0;i=2272,MinSupportedSampleRate,MinSupportedSampleRate,2,ns=0;i=290,-1,1,1,50
opc.tcp://plc:4840,ns=0;i=2269,ServerProfileArray,ServerProfileArray,2,ns=0;i=12,1,1,1,"[""http://opcfoundation.org/UA-Profile/Server/MicroEmbeddedDevice"",""http://opcfoundation.org/UA-Profile/Server/NodeManagement"",""http://opcfoundation.org/UA-Profile/Server/Methods""]"
opc.tcp://plc:4840,ns=0;i=2735,MaxBrowseContinuationPoints,MaxBrowseContinuationPoints,2,ns=0;i=5,-1,1,1,5
opc.tcp://plc:4840,ns=0;i=12911,MaxByteStringLength,MaxByteStringLength,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=2736,MaxQueryContinuationPoints,MaxQueryContinuationPoints,2,ns=0;i=5,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=2271,LocaleIdArray,LocaleIdArray,2,ns=0;i=295,1,1,1,"[""en""]"
opc.tcp://plc:4840,ns=0;i=2737,MaxHistoryContinuationPoints,MaxHistoryContinuationPoints,2,ns=0;i=5,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=11703,MaxStringLength,MaxStringLength,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12710,ServerCapabilities,ServerCapabilities,2,ns=0;i=12,1,1,1,[null]
opc.tcp://plc:4840,ns=0;i=12639,SupportedPrivateKeyFormats,SupportedPrivateKeyFormats,2,ns=0;i=12,1,1,1,[null]
opc.tcp://plc:4840,ns=0;i=12641,MulticastDnsEnabled,MulticastDnsEnabled,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=12640,MaxTrustListSize,MaxTrustListSize,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=23477,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""AliasNameSearchPattern"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}},{""name"":""ReferenceTypeFilter"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=23478,OutputArguments,OutputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""AliasNodeList"",""dataType"":""ns=0;i=23468"",""valueRank"":1,""arrayDimensions"":[0],""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=23463,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""AliasNameSearchPattern"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}},{""name"":""ReferenceTypeFilter"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=23464,OutputArguments,OutputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""AliasNodeList"",""dataType"":""ns=0;i=23468"",""valueRank"":1,""arrayDimensions"":[0],""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=17524,OutputArguments,OutputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""CredentialNodeId"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=17523,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""ResourceUri"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}},{""name"":""ProfileUri"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}},{""name"":""EndpointUrls"",""dataType"":""ns=0;i=12"",""valueRank"":1,""arrayDimensions"":[0],""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=17513,ProfileUri,ProfileUri,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=17512,ResourceUri,ResourceUri,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=16519,SuppressedOrShelved,SuppressedOrShelved,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=16409,SourceNode,SourceNode,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=16414,Message,Message,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=16422,Retain,Retain,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=16411,Time,Time,2,ns=0;i=294,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=16416,ConditionClassId,ConditionClassId,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=16421,BranchId,BranchId,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=16410,SourceName,SourceName,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=16412,ReceiveTime,ReceiveTime,2,ns=0;i=294,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=16417,ConditionClassName,ConditionClassName,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=16438,ClientUserId,ClientUserId,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=16408,EventType,EventType,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=16474,InputNode,InputNode,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=16407,EventId,EventId,2,ns=0;i=15,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=16415,Severity,Severity,2,ns=0;i=5,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=16420,ConditionName,ConditionName,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=16465,ActiveState,ActiveState,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=16434,LastSeverity,LastSeverity,2,ns=0;i=5,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=16423,EnabledState,EnabledState,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=16436,Comment,Comment,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=16443,AckedState,AckedState,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=16432,Quality,Quality,2,ns=0;i=19,-1,1,1,"{""value"":0}"
opc.tcp://plc:4840,ns=0;i=14500,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""DataSetNodeId"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=14498,OutputArguments,OutputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""ConfigurationVersion"",""dataType"":""ns=0;i=14593"",""valueRank"":-1,""description"":{}},{""name"":""DataSetNodeId"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=14497,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""Name"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}},{""name"":""EventNotifier"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}},{""name"":""FieldNameAliases"",""dataType"":""ns=0;i=12"",""valueRank"":1,""arrayDimensions"":[0],""description"":{}},{""name"":""FieldFlags"",""dataType"":""ns=0;i=15904"",""valueRank"":1,""arrayDimensions"":[0],""description"":{}},{""name"":""SelectedFields"",""dataType"":""ns=0;i=601"",""valueRank"":1,""arrayDimensions"":[0],""description"":{}},{""name"":""Filter"",""dataType"":""ns=0;i=586"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=14495,OutputArguments,OutputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""DataSetNodeId"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}},{""name"":""ConfigurationVersion"",""dataType"":""ns=0;i=14593"",""valueRank"":-1,""description"":{}},{""name"":""AddResults"",""dataType"":""ns=0;i=19"",""valueRank"":1,""arrayDimensions"":[0],""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=14494,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""Name"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}},{""name"":""FieldNameAliases"",""dataType"":""ns=0;i=12"",""valueRank"":1,""arrayDimensions"":[0],""description"":{}},{""name"":""FieldFlags"",""dataType"":""ns=0;i=15904"",""valueRank"":1,""arrayDimensions"":[0],""description"":{}},{""name"":""VariablesToAdd"",""dataType"":""ns=0;i=14273"",""valueRank"":1,""arrayDimensions"":[0],""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=17007,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""DataSetFolderNodeId"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=15221,DataSetMetaData,DataSetMetaData,2,ns=0;i=14523,-1,1,1,"{""description"":{},""dataSetClassId"":""00000000-0000-0000-0000-000000000000"",""configurationVersion"":{""majorVersion"":0,""minorVersion"":0}}"
opc.tcp://plc:4840,ns=0;i=14489,ConfigurationVersion,ConfigurationVersion,2,ns=0;i=14593,-1,1,1,"{""majorVersion"":0,""minorVersion"":0}"
opc.tcp://plc:4840,ns=0;i=16996,OutputArguments,OutputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""DataSetFolderNodeId"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=16995,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""Name"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=16961,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""Name"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}},{""name"":""DataSetMetaData"",""dataType"":""ns=0;i=14523"",""valueRank"":-1,""description"":{}},{""name"":""EventNotifier"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}},{""name"":""SelectedFields"",""dataType"":""ns=0;i=601"",""valueRank"":1,""arrayDimensions"":[0],""description"":{}},{""name"":""Filter"",""dataType"":""ns=0;i=586"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=16971,OutputArguments,OutputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""DataSetNodeId"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=16958,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""Name"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}},{""name"":""DataSetMetaData"",""dataType"":""ns=0;i=14523"",""valueRank"":-1,""description"":{}},{""name"":""VariablesToAdd"",""dataType"":""ns=0;i=14273"",""valueRank"":1,""arrayDimensions"":[0],""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=16959,OutputArguments,OutputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""DataSetNodeId"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}},{""name"":""AddResults"",""dataType"":""ns=0;i=19"",""valueRank"":1,""arrayDimensions"":[0],""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=13847,CertificateTypes,CertificateTypes,2,ns=0;i=17,1,1,1,"[""ns=0;i=0""]"
opc.tcp://plc:4840,ns=0;i=13915,CertificateTypes,CertificateTypes,2,ns=0;i=17,1,1,1,"[""ns=0;i=0""]"
opc.tcp://plc:4840,ns=0;i=13881,CertificateTypes,CertificateTypes,2,ns=0;i=17,1,1,1,"[""ns=0;i=0""]"
opc.tcp://plc:4840,ns=0;i=13949,CertificateTypes,CertificateTypes,2,ns=0;i=17,1,1,1,"[""ns=0;i=0""]"
opc.tcp://plc:4840,ns=0;i=13397,OutputArguments,OutputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""NewNodeId"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=13396,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""ObjectToMoveOrCopy"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}},{""name"":""TargetDirectory"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}},{""name"":""CreateCopy"",""dataType"":""ns=0;i=1"",""valueRank"":-1,""description"":{}},{""name"":""NewName"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=13394,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""ObjectToDelete"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=13392,OutputArguments,OutputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""FileNodeId"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}},{""name"":""FileHandle"",""dataType"":""ns=0;i=7"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=13391,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""FileName"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}},{""name"":""RequestFileOpen"",""dataType"":""ns=0;i=1"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=13389,OutputArguments,OutputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""DirectoryNodeId"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=13388,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""DirectoryName"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=13369,UserWritable,UserWritable,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=13367,Size,Size,2,ns=0;i=9,-1,1,1,"[0,0]"
opc.tcp://plc:4840,ns=0;i=13368,Writable,Writable,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=13370,OpenCount,OpenCount,2,ns=0;i=5,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=15465,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""SecurityGroupNodeId"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=15463,OutputArguments,OutputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""SecurityGroupId"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}},{""name"":""SecurityGroupNodeId"",""dataType"":""ns=0;i=17"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=15462,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""SecurityGroupName"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}},{""name"":""KeyLifetime"",""dataType"":""ns=0;i=290"",""valueRank"":-1,""description"":{}},{""name"":""SecurityPolicyUri"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}},{""name"":""MaxFutureKeyCount"",""dataType"":""ns=0;i=7"",""valueRank"":-1,""description"":{}},{""name"":""MaxPastKeyCount"",""dataType"":""ns=0;i=7"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=15010,KeyLifetime,KeyLifetime,2,ns=0;i=290,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=15460,SecurityGroupId,SecurityGroupId,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=15011,SecurityPolicyUri,SecurityPolicyUri,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=15043,MaxPastKeyCount,MaxPastKeyCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=15012,MaxFutureKeyCount,MaxFutureKeyCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=3095,ServerDiagnosticsSummary,ServerDiagnosticsSummary,2,ns=0;i=859,-1,1,1,"{""serverViewCount"":0,""currentSessionCount"":0,""cumulatedSessionCount"":0,""securityRejectedSessionCount"":0,""rejectedSessionCount"":0,""sessionTimeoutCount"":0,""sessionAbortCount"":0,""currentSubscriptionCount"":0,""cumulatedSubscriptionCount"":0,""publishingIntervalCount"":0,""securityRejectedRequestsCount"":0,""rejectedRequestsCount"":0}"
